CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AvgOrderValue,PC1,PC2,Cluster
17252,117,2,299.26,187,80,149.63,-0.192225065636213,0.522653033944771,2
17253,18,1,113.01,37,13,113.01,-1.7943005797543554,-0.4976075607561191,1
17254,5,2,236.29,215,98,118.145,0.4050803072682435,-0.9016762371156398,1
17255,41,2,260.38,187,65,130.19,-0.1575112445654402,-0.0495504633976349,1
17256,107,2,99.6,69,11,49.8,-2.1593242162530006,-0.7037629221568991,2
17259,148,2,507.47,370,98,253.735,0.5004702506366281,1.1408528500949986,3
17262,227,1,12.45,6,4,12.45,-5.058245046767525,-1.5232662147128724,2
17263,208,1,63.440000000000005,36,23,63.440000000000005,-2.565753129815348,0.0590743180980074,2
17265,139,2,510.1,388,100,255.05,0.5434033633297396,1.1241951815820534,3
17266,2,3,240.09,153,54,80.03,0.2136709775779751,-1.792203870050627,1
17267,127,2,209.77,100,31,104.885,-1.0870362448736226,0.122538745776202,2
17268,150,1,35.0,28,2,35.0,-3.87650119246498,-0.7939874653467348,2
17272,46,3,1256.07,1274,64,418.69,1.7503922746070344,0.9459996199085324,3
17274,35,1,85.42,47,23,85.42,-1.853369077786231,-0.4053713967123298,1
17277,228,2,868.95,400,62,434.475,0.6787964184159467,1.7504622543874269,3
17278,241,1,206.09,178,14,206.09,-1.2889054488554093,1.1955030765608787,2
17279,58,1,25.43,12,5,25.43,-3.929181256322342,-1.4442586817664866,2
17282,174,2,373.2,202,69,186.6,-0.1349792172690308,0.8701954298716886,2
17284,60,6,1542.43,1243,224,257.07166666666666,2.3846759749695656,0.3751888108316408,3
17286,22,1,145.42,117,43,145.42,-0.7684216453709681,-0.0188376414813782,1
17287,26,7,709.51,487,76,101.35857142857142,1.1961307695118943,-1.0220719550386177,3
17288,9,6,799.45,637,102,133.24166666666667,1.7068427875952394,-1.0680211496199552,0
17289,32,3,618.76,438,78,206.25333333333333,0.959354989876383,0.1322821090053499,3
17290,4,2,422.72,298,83,211.36,0.9559060313960722,-0.4690807747905771,1
17293,8,8,1276.11,747,86,159.51375,2.117614798045184,-1.1302814517397322,0
17295,29,3,400.12,245,46,133.3733333333333,0.2182182259592023,-0.3712194285860998,3
17297,17,1,95.43,63,45,95.43,-1.2498676999845209,-0.5208113858372635,1
17298,101,2,187.48,157,21,93.74,-1.1131985900454064,-0.0751997077681707,2
17299,12,4,544.75,518,46,136.1875,0.9279119926168914,-0.8019999231575867,1
17301,21,1,166.43,146,58,166.43,-0.4552888673502856,0.1209895645674039,1
17302,15,5,818.98,508,64,163.796,1.341611423385587,-0.6474765578791308,3
17303,361,1,192.24,138,47,192.24,-1.0582457161981482,1.3961347570343154,2
17306,11,2,49.92,16,2,24.96,-3.281884814566077,-2.4311612013305037,1
17309,95,1,82.75,41,11,82.75,-2.419027580672358,-0.0952481672970445,2
17311,78,2,593.84,418,36,296.92,0.413938697244889,0.927325100472742,3
17312,155,2,96.35,59,9,48.175,-2.39469516336004,-0.6051232958560797,2
17313,31,1,21.0,50,2,21.0,-3.721876848820191,-1.8357235999863173,2
17314,25,8,1865.93,1269,107,233.24125,2.46394202606197,-0.301997395383366,0
17315,2,36,3500.67,2045,234,97.24083333333334,4.124664282054871,-2.8145556530266336,0
17320,100,3,701.6800000000001,466,41,233.89333333333332,0.5831661186300485,0.6549090253374334,3
17321,68,1,430.44,309,84,430.44,0.4611420436397626,1.5064807971977248,2
17323,15,7,921.07,776,125,131.58142857142855,1.8824033079490776,-0.9396099997030531,0
17324,18,4,321.09,365,32,80.2725,0.1602012540234315,-1.1547524019358462,1
17325,280,1,96.8,60,6,96.8,-2.611769114515476,0.4636881011506664,2
17329,14,2,284.40000000000003,87,22,142.20000000000002,-0.5597499653907967,-0.5527226670175654,1
17333,86,1,439.53,315,26,439.53,-0.0251606025229241,1.515841708355735,2
17334,302,2,136.62,109,7,68.31,-2.13643556090262,-0.0093665494397655,2
17337,151,4,1618.87,1184,392,404.7175,2.3991969499968784,1.4243982672015938,3
17338,17,8,5733.83,2902,369,716.72875,4.2255417536752535,0.6876376121066985,0
17339,94,2,75.0,20,5,37.5,-3.066432629143386,-1.1423819556734427,2
17340,30,10,5059.7,3086,168,505.97,3.741036042426061,0.4087272464391682,0
17341,157,3,615.37,359,139,205.1233333333333,0.7688698482313209,0.8241386888425882,3
17343,355,1,168.74,54,15,168.74,-1.9334681929734137,1.1130939101279165,2
17344,46,1,135.57,64,30,135.57,-1.336747011979382,0.1482956128599465,2
17345,15,4,393.79,243,62,98.4475,0.4700794957604735,-1.017054098340744,1
17346,4,15,2142.51,1523,275,142.834,3.453126817210293,-1.705260744499134,0
17348,15,5,951.08,918,167,190.216,2.0541434645440497,-0.390716864718248,3
17349,179,1,47.55,60,5,47.55,-3.130771295607869,-0.3467883878881594,2
17350,8,4,866.15,655,59,216.5375,1.5572956167634684,-0.5165871695598901,0
17351,36,2,51.0,42,11,25.5,-2.620558339565108,-1.7513450270537754,1
17354,51,1,56.690000000000005,65,4,56.690000000000005,-2.766399065368184,-0.7287807171549099,2
17356,312,1,178.22,166,19,178.22,-1.369845050950089,1.1998432226274285,2
17357,24,2,189.97,110,35,94.985,-0.7257459396386827,-0.6299611040139391,1
17358,303,2,347.40000000000003,200,53,173.70000000000002,-0.4199659756862086,1.014650032084667,2
17359,11,1,56.15,50,11,56.15,-2.1957247190350397,-1.2863273484608817,1
17360,17,3,504.34,326,106,168.11333333333332,0.945287561804505,-0.2895883529558008,1
17361,49,2,340.85,128,20,170.425,-0.578410078843371,0.12476482764587,1
17362,239,2,276.28,190,29,138.14,-0.8025462009344052,0.6592486158973674,2
17364,1,11,3213.19,2185,260,292.10818181818183,4.042527491508976,-1.2569852366949856,0
17365,13,8,3756.63,3099,254,469.57875,3.820739296125657,0.1844485997886273,0
17367,238,1,149.46,113,31,149.46,-1.3997749814914155,0.9535906982328788,2
17368,23,7,478.49,319,71,68.35571428571428,0.7319834488869013,-1.44427091489776,3
17370,73,4,398.22,418,27,99.555,0.0149695997818082,-0.406253814130374,3
17371,17,3,210.64,103,73,70.21333333333332,-0.3053939612920579,-1.1519272101203373,1
17372,41,8,1232.8,703,205,154.1,2.075800032583004,-0.4382088680380963,3
17373,40,4,584.07,393,46,146.0175,0.6312049264869126,-0.2785300503253459,3
17374,219,2,109.07,37,6,54.535,-2.6817052049896706,-0.4183234701129785,2
17375,199,3,333.06,297,55,111.02,-0.2023099039293921,0.2940602308240211,2
17376,71,2,185.0,84,21,92.5,-1.2723151702151343,-0.2730804706225793,2
17377,24,20,3135.02,1874,184,156.751,3.356490324704327,-1.1582333204737796,0
17379,11,1,350.26,335,67,350.26,0.6214359861462948,0.5791373319530402,1
17381,278,1,50.4,24,4,50.4,-3.57826995907676,-0.1888276238900695,2
17383,4,1,199.29,150,49,199.29,-0.0451537435304085,-0.3574858178420181,1
17384,19,2,122.2,52,12,61.1,-1.6988908022012232,-1.2460485145031932,1
17385,15,1,251.16,200,41,251.16,-0.0835330435808667,0.3326253076898101,1
17386,8,3,101.6,48,7,33.86666666666667,-1.8866091368180824,-2.321519645778075,1
17387,20,2,629.12,399,62,314.56,0.9460372204227538,0.469011776536495,1
17388,78,2,128.48,56,9,64.24,-2.0392665484880514,-0.6473378186212171,2
17389,3,23,1082.78,520,22,47.07739130434783,1.6428624322125176,-3.329834347756117,0
17392,307,2,355.26,313,48,177.63,-0.2821862773180238,1.0595462746311186,2
17394,219,1,38.4,24,2,38.4,-3.941319690918129,-0.5674709642246657,2
17396,149,1,37.5,10,1,37.5,-4.335911967441602,-0.83953515973369,2
17397,22,2,547.36,237,82,273.68,0.7380170921051354,0.3782172290956856,1
17398,115,3,378.78,282,23,126.26,-0.3394630469248528,0.0943667506411746,3
17400,126,5,1466.24,896,147,293.248,1.8827723088703825,0.8389583702037291,3
17402,5,6,171.95,116,20,28.65833333333333,-0.6380731024736428,-2.856967158380176,1
17403,36,1,255.87,114,30,255.87,-0.5767334395827985,0.6351082197049789,1
17404,26,6,368.14,266,25,61.35666666666666,0.0118145543529484,-1.5052155484689955,3
17405,1,3,701.1600000000001,678,65,233.72000000000003,1.758682587355046,-0.9221671884908724,1
17406,333,2,1003.87,583,84,501.935,0.9665714060180972,2.086467893036756,3
17409,185,2,111.55,35,5,55.775000000000006,-2.7086622887092453,-0.4873588967272693,2
17410,16,5,858.57,451,48,171.714,1.2094064383302636,-0.6153788217234232,3
17411,12,3,488.7,234,29,162.9,0.3629028296131689,-0.5935704204014012,1
17412,3,7,1085.14,580,43,155.02,1.7889584123458029,-1.49594328327388,0
17414,185,1,28.0,60,3,28.0,-3.7085277423022593,-0.8193820078739749,2
17415,80,1,138.44,100,8,138.44,-1.7745851181499517,0.3076594397135273,2
17416,30,6,3937.52,2430,152,656.2533333333333,3.363226908116148,0.9130215687728466,0
17418,42,2,349.76,275,25,174.88,-0.1635170592745241,0.1535378033512814,1
17419,11,12,2900.52,1646,123,241.71,3.17920606794004,-0.812540101834703,0
17420,50,3,445.48,232,22,148.49333333333334,-0.1190990010613988,-0.1263984697561607,3
17422,16,6,1565.3,1420,85,260.8833333333333,2.3396247126051715,-0.2284939112021085,0
17423,46,2,425.29,283,23,212.645,-0.0503590550030701,0.354504381557825,3
17425,61,1,655.97,367,40,655.97,0.588211018686707,1.7707026111702078,3
17426,8,6,3816.09,2685,150,636.015,3.6403600562012897,0.3729442724012893,0
17427,72,1,30.0,24,1,30.0,-4.051860230696551,-1.2761974337850095,2
17428,38,19,2671.76,1853,142,140.61894736842106,3.0182861232007654,-1.0576553564911004,0
17429,128,3,401.72,416,29,133.90666666666667,-0.0864114935527575,0.2358351900231568,3
17430,33,2,203.36,142,12,101.68,-1.0553020750981472,-0.5210620424456984,1
17431,313,1,357.4,254,39,357.4,-0.3904048831751234,1.8967110665705769,2
17432,18,2,349.36,205,42,174.68,0.1097500185023401,-0.1617322545971908,1
17433,88,1,283.26,183,51,283.26,-0.3111984118887382,1.170025917377004,2
17434,2,7,1668.32,1306,84,238.33142857142855,2.7494898280804603,-1.1295056326726591,0
17436,2,2,170.4,72,7,85.2,-1.100628616650077,-1.7797564220317297,1
17438,254,1,283.05,91,12,283.05,-1.3488045909852282,1.4355876160262686,2
17440,248,2,22.62,42,2,11.31,-4.209244617972288,-1.750971651125336,2
17442,37,6,2050.99,1423,90,341.83166666666665,2.40045290060241,0.3483666527770826,3
17444,152,2,1704.44,1372,106,852.22,1.9589331587275267,2.2967419810616767,3
17446,177,2,120.9,198,6,60.45,-1.9539150986870568,-0.310801857659311,2
17447,40,2,500.97,419,33,250.485,0.3903015496885229,0.4973202709589137,3
17449,2,7,2158.96,1081,158,308.42285714285714,3.1354079034852216,-0.8597378270319097,0
17450,11,5,998.28,516,40,199.656,1.3822087840821065,-0.6386343252719284,0
17451,1,7,1593.8,991,77,227.68571428571428,2.6677492443080557,-1.3650240736441657,0
17453,18,2,155.07,72,11,77.535,-1.4168109853709707,-1.0496497406806211,1
17454,192,4,451.88,236,54,112.97,-0.0320923270248045,0.13027326458972,3
17455,204,1,111.8,64,7,111.8,-2.3531189509512584,0.472378738103005,2
17456,365,1,219.62,150,15,219.62,-1.3653074983926734,1.418818966909594,2
17457,127,2,77.11,65,5,38.555,-2.694652568203193,-0.9191330300330722,2
17458,15,1,300.4,168,50,300.4,0.0725801067607053,0.494674412739118,1
17459,43,2,551.99,423,82,275.995,0.8120866947821739,0.6950056041785645,3
17460,94,4,483.68000000000006,203,15,120.92000000000002,-0.371776517527595,-0.2331281995015632,3
17461,23,3,633.65,656,92,211.21666666666667,1.2595240219432835,0.0610419313862278,3
17462,60,2,324.08,144,17,162.04,-0.6810417599815302,0.1576517519770105,3
17463,16,5,1661.86,1072,153,332.372,2.5033696817285103,0.1205391803838107,0
17464,158,1,67.15,37,5,67.15,-3.00664334554866,-0.1345471731048192,2
17466,10,2,531.88,286,32,265.94,0.57576464132013,-0.0296269022270644,1
17468,10,2,137.0,116,5,68.5,-1.5004468984240495,-1.4190000980013788,1
17469,16,5,1522.71,693,53,304.54200000000003,1.8566630821081385,-0.0817103821778768,0
17470,45,5,734.41,861,49,146.882,1.110358388030583,-0.2894364075338378,3
17472,191,3,668.89,457,137,222.9633333333333,0.8736453474497033,0.9924286614779344,3
17475,79,1,194.37,178,14,194.37,-1.0925208976567873,0.6810631978497953,2
17480,78,1,472.22,314,28,472.22,0.0801427186928038,1.544194672855382,2
17481,4,4,1045.16,716,61,261.29,1.879937479309156,-0.591118630684482,0
17483,65,3,302.44,171,15,100.81333333333332,-0.7361432971585884,-0.4065392377657504,3
17486,261,1,376.97,189,23,376.97,-0.6198320480912543,1.80018510592659,2
17489,59,2,361.52,392,27,180.76,-0.0525151500914166,0.3517383402832968,3
17490,1,6,877.73,565,51,146.28833333333333,1.8161987718313035,-1.733217002605136,0
17491,1,10,1499.98,928,54,149.998,2.49526672290808,-1.9772057312360287,0
17492,248,1,140.0,88,7,140.0,-2.104881099881347,0.7685580297919606,2
17495,8,2,432.2600000000001,222,17,216.13,0.1217763282057232,-0.3665728845439392,1
17496,359,1,251.1,78,9,251.1,-1.6791999876179284,1.4417517696675526,2
17498,76,1,235.74,202,15,235.74,-0.8604737737960496,0.8464474159725279,2
17499,290,1,460.1,525,34,460.1,0.0352090698992958,2.118928249158327,2
17501,221,2,259.35,157,16,129.675,-1.131441594969442,0.5064903843015529,2
17502,9,4,517.2,266,21,129.3,0.3994649833399554,-1.071096590826817,1
17503,3,2,382.85,401,31,191.425,0.6477668254764811,-0.7192095852348784,1
17504,206,8,1585.42,1101,85,198.1775,1.737961932561774,0.3954502106814173,3
17505,162,2,967.94,530,44,483.97,0.8058649127675134,1.688624795958242,3
17506,76,1,302.2,139,14,302.2,-0.8250909764977391,1.0314817851597908,2
17507,262,2,574.73,356,76,287.365,0.3597639286324217,1.4608422304229105,2
17508,281,1,343.06,274,21,343.06,-0.6110772730494365,1.7652178125671596,2
17509,58,8,6115.14,3534,75,764.3925,3.4543945030602536,1.105942893663719,0
17510,25,1,282.98,212,19,282.98,-0.3716562450781752,0.5739172904708266,1
17511,3,27,3193.28,3477,107,118.26962962962963,3.825916070578895,-2.3741865909238213,0
17512,51,8,1390.31,921,55,173.78875,1.700526262668417,-0.3487628376653464,3
17513,72,1,30.0,24,1,30.0,-4.051860230696551,-1.2761974337850095,2
17514,128,1,200.15,134,39,200.15,-0.8839310494871947,0.9798213053287662,2
17515,31,4,403.17,222,37,100.7925,0.101738047058849,-0.7594772833876106,3
17516,15,5,654.91,361,106,130.982,1.241029177063901,-0.8164855451213642,3
17517,309,1,128.44,100,10,128.44,-2.047319253666583,0.8239273817021334,2
17519,17,6,912.0,520,48,152.0,1.3111258708405655,-0.7905288163206069,0
17520,54,1,441.29,309,25,441.29,0.0564197511073567,1.3224139236742942,1
17521,30,3,644.99,445,36,214.99666666666667,0.7080004707126799,0.0722209446540468,3
17522,2,5,649.76,548,51,129.952,1.4639310296775578,-1.5648398390551186,0
17523,11,2,263.43,143,23,131.715,-0.3754611497100892,-0.6762625552900063,1
17524,361,1,107.2,72,5,107.2,-2.583723706438373,0.6550757636630903,2
17525,360,1,22.5,6,1,22.5,-5.08351848535132,-0.9307286645587984,2
17526,5,3,155.20000000000002,94,9,51.73333333333334,-1.137877645922059,-2.066794272597252,1
17527,54,4,671.86,443,39,167.965,0.6561493837831199,-0.0415881350271431,3
17528,1,8,2670.91,1858,164,333.86375,3.617454333157261,-1.0010105856133669,0
17530,1,10,2060.17,1371,291,206.017,3.555544379633971,-1.521049939712276,0
17531,190,1,193.5,120,9,193.5,-1.5911291087399355,0.9783106284429044,2
17534,54,1,183.76,95,8,183.76,-1.4852017339503265,0.3870751876528672,2
17535,280,1,164.4,136,13,164.4,-1.6244050265512573,1.0385667953852007,2
17537,30,2,737.5600000000001,434,66,368.78,1.0414975321424482,0.781412873517615,3
17538,26,1,92.66,86,8,92.66,-1.9033293958022848,-0.5086825777076601,1
17540,25,2,426.1,166,19,213.05,-0.184784773838368,0.056401530508719,1
17542,270,1,141.55,131,21,141.55,-1.5668604815980076,0.9338015375479172,2
17545,43,3,413.58,286,111,137.86,0.5638613625796274,-0.0909712838444119,3
17548,234,1,103.3,58,5,103.3,-2.5954056089411397,0.4282120479793148,2
17549,24,2,16.439999999999998,36,2,8.219999999999999,-3.994604240937161,-2.9763207260632387,1
17550,197,3,198.41,81,40,66.13666666666667,-1.2003266712716545,-0.2693661547851549,2
17551,359,1,298.34,149,38,298.34,-0.765730162301763,1.7602575224310408,2
17552,60,4,814.27,573,39,203.5675,0.878451371340374,0.1850169985191693,3
17554,1,5,895.41,493,41,179.082,1.682056963726863,-1.484188680631201,0
17555,20,2,474.76,348,100,237.38,0.8630085610123545,0.2600715684069378,1
17556,206,1,67.95,40,4,67.95,-3.100598838866216,-0.0259380357961757,2
17557,14,3,465.61,292,25,155.20333333333335,0.3161354611050899,-0.574454774054401,1
17560,155,3,151.57,67,9,50.52333333333333,-1.991634889558379,-0.7438768424260745,2
17561,19,1,140.0,109,42,140.0,-0.8023612550330613,-0.1169495597906762,1
17562,14,7,1029.02,661,44,147.00285714285715,1.513780835693904,-0.977501297538669,0
17564,24,3,409.36,141,35,136.45333333333335,-0.0299543210381492,-0.4886713663964381,1
17566,8,2,757.21,484,107,378.605,1.563854422006996,0.3378093910237461,1
17567,7,8,2240.01,1507,96,280.00125,2.8859986327028886,-0.6361735046345065,0
17569,332,1,202.04,94,23,202.04,-1.4162834988114232,1.3145856942796783,2
17571,50,3,1082.7,773,220,360.9,1.923674034276367,0.9330146756296368,3
17572,71,4,206.85,93,6,51.712500000000006,-1.5905827496940437,-1.2074117349133626,3
17573,29,3,336.44,212,22,112.14666666666666,-0.2566679278348983,-0.5970952050600584,1
17574,243,1,155.8,74,7,155.8,-2.078388583921738,0.8413145956181709,2
17576,8,19,2587.1,1606,212,136.16315789473683,3.421759518656322,-1.6719227609602365,0
17578,218,1,49.5,30,2,49.5,-3.665594265931986,-0.339324178386448,2
17579,5,3,427.65,256,44,142.55,0.6218121392090765,-0.9891847178151576,1
17580,312,2,160.07,81,42,80.035,-1.4528270262247531,0.2782721506811804,2
17581,1,23,6012.1,3957,200,261.39565217391305,4.749142441247343,-1.807216920071368,0
17582,236,1,99.37,73,25,99.37,-1.9586207787396044,0.5501343268157559,2
17584,7,2,423.4,234,19,211.7,0.1924220938817547,-0.4205935798640591,1
17585,109,4,833.16,912,159,208.29,1.4906264188530545,0.6117343787866644,3
17588,100,2,91.0,20,3,45.5,-3.091675870236302,-0.9901466391480412,2
17589,60,4,1913.62,1291,161,478.405,2.4082795905455687,1.109997633754549,3
17590,2,3,1211.39,695,150,403.7966666666667,2.4423281268357515,-0.198983326273276,0
17591,73,7,1028.3300000000002,668,66,146.90428571428575,1.3266544796525677,-0.271556360704265,3
17593,4,5,2564.06,2011,161,512.812,3.363018606262924,0.0301643050551075,0
17594,85,2,953.58,542,41,476.79,0.9146425441578188,1.4027789599525622,3
17595,12,2,304.94,219,64,152.47,0.274882603846998,-0.3954737674001066,1
17596,23,7,1076.78,793,151,153.82571428571427,1.9997470011608025,-0.6157524373789472,0
17597,214,1,577.98,439,34,577.98,0.217126916634298,2.1785782803186384,2
17600,18,1,115.68,105,10,115.68,-1.5002070646157677,-0.4329975945921506,1
17601,239,1,108.45,67,8,108.45,-2.348032544189252,0.5261314427726939,2
17602,2,6,3847.96,3219,314,641.3266666666667,4.247757438639341,0.0004509212714812,0
17603,78,1,144.72,72,10,144.72,-1.771704195320113,0.3330687958890776,2
17604,217,2,266.02,129,54,133.01,-0.7083225440542695,0.6177728514450455,2
17608,33,2,193.42,232,54,96.71,-0.3402649200332638,-0.3976085890107848,1
17609,41,5,966.13,674,189,193.226,1.792350378394667,0.0185455892808083,3
17611,7,15,3272.42,2198,409,218.16133333333332,3.976143685814688,-1.0807607821490723,0
17612,53,6,1541.59,1326,99,256.9316666666667,2.1098351111172646,0.2521020274650607,3
17613,23,14,3525.32,2078,194,251.80857142857144,3.467237648361802,-0.5256862876416369,0
17614,57,1,350.47,234,93,350.47,0.2765261946121784,1.2466300798918883,1
17615,130,3,144.05,75,9,48.01666666666667,-1.9527755076710087,-0.8532374074127049,2
17618,6,3,685.93,311,49,228.6433333333333,1.0735235854291676,-0.4930811478930586,1
17619,312,1,202.62,125,70,202.62,-0.8638713972967657,1.4109009592928896,2
17620,60,1,47.44,56,3,47.44,-3.0823544839042394,-0.8444130963122716,2
17621,21,3,273.7,150,13,91.23333333333332,-0.6746742128674277,-0.9738299073743548,1
17623,33,1,455.45,257,31,455.45,0.2032513191320961,1.1557446628374242,1
17624,15,2,747.4300000000001,544,44,373.715,1.119440578954437,0.4933935230346952,1
17625,18,4,1852.75,1162,214,463.1875,2.713398504351891,0.6128201262490339,3
17628,81,1,75.75,79,5,75.75,-2.497232571569705,-0.2599265937010739,2
17629,6,8,1159.12,1056,93,144.89,2.253237181356379,-1.2889289107540975,0
17630,170,2,219.4,134,13,109.7,-1.3407518524102542,0.2243070214807944,2
17631,2,3,445.29,291,33,148.43,0.7397204952704305,-1.2624795169358154,1
17633,31,4,1065.38,590,53,266.345,1.3629098664100188,0.1776634759336126,3
17634,36,9,1373.37,705,174,152.5966666666667,2.137639760028092,-0.5856235203201487,0
17636,19,1,285.56,182,20,285.56,-0.342562875367932,0.4665151991340028,1
17637,31,2,464.51,271,30,232.255,0.1902940866787247,0.2909860628088315,1
17639,276,1,60.2,44,4,60.2,-3.2251208609286337,-0.0015849379054065,2
17642,120,2,554.29,390,32,277.145,0.1951642692200599,1.0309540110869273,3
17643,373,1,58.8,66,5,58.8,-3.0918334838239496,0.1470896129274349,2
17644,1,11,1954.6,1373,90,177.69090909090912,3.0594346789332247,-1.81657891419928,0
17646,219,3,703.99,277,35,234.66333333333333,0.1652479313679409,0.9356343321823152,3
17647,65,1,82.11,25,4,82.11,-2.867422815539225,-0.3720185456566975,2
17648,61,3,1123.08,396,55,374.36,1.1181221748403132,0.8747572770764791,3
17649,138,1,781.49,391,47,781.49,0.6358576697351678,2.279950615466217,2
17650,21,1,166.07999999999998,150,8,166.07999999999998,-1.199758699227822,-0.0547598710302509,1
17651,12,9,3383.93,2269,134,375.9922222222222,3.399551583374293,-0.1901522070315048,0
17652,25,12,4063.97,2047,104,338.6641666666667,3.2890082780663734,-0.1973568091056827,0
17653,38,3,531.22,340,32,177.07333333333335,0.3612652053539586,-0.0278865846594899,3
17654,277,1,80.65,37,19,80.65,-2.504004158444947,0.3693006350403059,2
17655,11,7,1004.64,592,43,143.52,1.4948155121731492,-1.1010095089682252,0
17656,73,5,1012.55,845,51,202.51,1.2686462835338113,0.1901644817320731,3
17658,26,2,139.02,114,8,69.51,-1.529709627507187,-0.993487329361474,1
17659,17,12,2162.0,1124,95,180.16666666666663,2.6173919332412083,-0.946077346248338,0
17660,141,1,136.25,117,35,136.25,-1.2988498444358372,0.6687557121158646,2
17663,26,7,1453.36,744,56,207.6228571428572,1.7951149913742557,-0.4025690126567262,0
17664,19,2,547.94,554,39,273.97,0.7845850869383866,0.3076768461772314,1
17666,4,2,110.58,66,4,55.290000000000006,-1.7706405361088078,-1.986347432987028,1
17667,66,5,1668.47,931,73,333.694,1.8615456753056607,0.6208884376356856,3
17668,1,2,145.25,75,7,72.625,-1.1224911418602244,-2.084294431426557,1
17669,43,7,838.9200000000001,546,34,119.8457142857143,0.947027204356618,-0.7391065298821203,3
17670,228,1,173.9,106,10,173.9,-1.721524522863027,0.9627651372695276,2
17671,16,4,891.47,448,33,222.8675,1.07579427871924,-0.3029999814808587,3
17672,50,2,1478.22,1169,76,739.11,1.897194849854761,1.6715143433478417,3
17673,2,6,1293.75,1054,113,215.625,2.573849847533357,-1.1134839299392572,0
17674,74,2,170.52,300,15,85.26,-1.0138870400719295,-0.2733240253073516,2
17675,1,29,9184.03,4820,189,316.69068965517243,5.167861894732777,-1.7842692744844468,0
17676,4,6,1167.7,798,47,194.61666666666667,1.933875846304181,-1.0872497918868689,0
17677,2,22,2951.07,2227,123,134.13954545454547,3.6897227928770873,-2.268901654579792,0
17678,264,1,298.11,207,16,298.11,-0.912906042430396,1.5750015085003983,2
17679,86,1,92.7,42,3,92.7,-2.7396642099267083,-0.1399005360991715,2
17680,24,1,151.4,92,10,151.4,-1.3962079133384264,-0.0941419714067885,1
17682,10,6,2195.69,1259,42,365.9483333333333,2.381581114115886,-0.1898607931503806,0
17684,44,1,201.01,141,13,201.01,-1.0516092603567262,0.4475320980881878,1
17685,17,7,1629.0,1229,75,232.7142857142857,2.271202911062008,-0.4139464793773422,0
17686,7,7,3843.58,2139,148,549.0828571428572,3.5983278530605958,0.0904533058663114,0
17690,30,15,2788.7200000000003,1401,142,185.91466666666668,2.9680454721039915,-0.7796437643253845,0
17691,358,2,242.7,128,16,121.35,-1.3626057125112323,0.6373069210030351,2
17692,127,4,526.44,442,27,131.61,0.1350545066231108,0.0678910390897196,3
17693,137,1,166.47,227,14,166.47,-1.2462785741385554,0.7911872308897195,2
17694,142,1,251.92,136,14,251.92,-1.1122620199208293,1.131616736061315,2
17695,132,2,409.94,399,25,204.97,-0.1509867636161488,0.7882968736759512,2
17696,38,8,1419.03,1164,62,177.37875,1.9117419980385029,-0.4253041783492129,0
17697,236,1,258.65000000000003,81,15,258.65000000000003,-1.3625835122383418,1.3386406475018011,2
17698,261,1,154.95,93,8,154.95,-1.9692085459874424,0.8921550741106143,2
17700,17,4,2095.79,1097,107,523.9475,2.526352596292907,0.629148560590344,3
17701,253,1,193.65,83,12,193.65,-1.680420103441595,1.0990850883526968,2
17702,30,4,933.79,719,52,233.4475,1.329840402729771,0.0612088699249895,3
17703,35,3,798.74,590,47,266.24666666666667,1.0504844450882582,0.3628997145366433,3
17704,169,2,399.69000000000005,165,20,199.84500000000003,-0.6293892526364541,0.7918035299989259,2
17705,3,9,1335.12,871,58,148.3466666666667,2.2442856075469413,-1.6298517932461145,0
17706,4,17,4984.6900000000005,2548,200,293.21705882352944,4.197285427941599,-1.157824882712155,0
17707,185,2,50.400000000000006,24,2,25.200000000000003,-3.7351412036377374,-1.2496800913197523,2
17708,188,2,258.58,90,27,129.29,-1.0990297075225426,0.4470891659921496,2
17709,170,1,58.25,13,4,58.25,-3.5687970742425974,-0.3081012641628096,2
17711,11,2,369.8,244,21,184.9,0.0500075972621716,-0.3563238922577695,1
17712,45,1,403.21,209,26,403.21,-0.1019891161410263,1.1472908543289024,1
17714,321,1,153.0,92,10,153.0,-1.9479294462832728,0.9856455279436692,2
17716,29,10,3932.69,2462,154,393.269,3.4322599346200526,0.1533255883510576,0
17718,232,1,113.85,81,5,113.85,-2.397729457265088,0.5299846009408969,2
17719,38,15,2865.12,1358,86,191.008,2.7289020598107334,-0.7085215459051117,0
17720,26,3,514.94,320,26,171.64666666666668,0.3150261105912608,-0.2315826680802002,3
17722,96,4,1465.46,1097,88,366.365,1.7967843354353406,1.0060439713835505,3
17723,214,1,64.9,22,2,64.9,-3.5589811016856974,-0.1349061146132572,2
17724,71,3,671.7,246,30,223.9,0.270150250806339,0.4052983781652322,3
17725,16,11,2791.3,1948,105,253.75454545454548,3.0600178702094416,-0.574171038013892,0
17727,15,1,923.35,630,58,923.35,1.496912579798391,1.5695933142537928,1
17728,4,3,2549.93,1345,135,849.9766666666666,3.116905519301912,0.6949943892782563,0
17730,3,13,2850.88,2262,108,219.29846153846157,3.4802523912307106,-1.3984205853103,0
17731,79,4,791.86,446,44,197.965,0.7533863949808658,0.2691155157741896,3
17732,373,1,222.52,84,13,222.52,-1.621667905264362,1.38923862971851,2
17733,39,2,471.63,361,27,235.815,0.2164059373123585,0.4068140987284473,3
