CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AvgOrderValue,PC1,PC2
17379,11,1,350.26,335,67,350.26,0.6214359861462948,0.5791373319530402
17381,278,1,50.4,24,4,50.4,-3.57826995907676,-0.18882762389006957
17383,4,1,199.29,150,49,199.29,-0.045153743530408574,-0.3574858178420181
17384,19,2,122.2,52,12,61.1,-1.6988908022012232,-1.2460485145031932
17385,15,1,251.16,200,41,251.16,-0.08353304358086674,0.33262530768981013
17386,8,3,101.6,48,7,33.86666666666667,-1.8866091368180824,-2.321519645778075
17387,20,2,629.12,399,62,314.56,0.9460372204227538,0.469011776536495
17388,78,2,128.48,56,9,64.24,-2.0392665484880514,-0.6473378186212171
17389,3,23,1082.78,520,22,47.07739130434783,1.6428624322125176,-3.329834347756117
17392,307,2,355.26,313,48,177.63,-0.28218627731802387,1.0595462746311186
17394,219,1,38.4,24,2,38.4,-3.941319690918129,-0.5674709642246657
17396,149,1,37.5,10,1,37.5,-4.335911967441602,-0.83953515973369
17397,22,2,547.36,237,82,273.68,0.7380170921051354,0.37821722909568567
17398,115,3,378.78,282,23,126.25999999999999,-0.33946304692485285,0.09436675064117468
17400,126,5,1466.24,896,147,293.248,1.8827723088703823,0.8389583702037291
17402,5,6,171.95,116,20,28.65833333333333,-0.6380731024736428,-2.856967158380176
17403,36,1,255.87,114,30,255.87,-0.5767334395827985,0.6351082197049789
17404,26,6,368.14,266,25,61.35666666666666,0.011814554352948457,-1.5052155484689955
17405,1,3,701.1600000000001,678,65,233.72000000000003,1.758682587355046,-0.9221671884908724
17406,333,2,1003.87,583,84,501.935,0.9665714060180971,2.086467893036756
17409,185,2,111.55000000000001,35,5,55.775000000000006,-2.7086622887092453,-0.4873588967272693
17410,16,5,858.57,451,48,171.714,1.2094064383302636,-0.6153788217234232
17411,12,3,488.7,234,29,162.9,0.36290282961316894,-0.5935704204014012
17412,3,7,1085.14,580,43,155.02,1.7889584123458027,-1.49594328327388
17414,185,1,28.0,60,3,28.0,-3.7085277423022593,-0.8193820078739749
17415,80,1,138.44,100,8,138.44,-1.7745851181499517,0.3076594397135273
17416,30,6,3937.52,2430,152,656.2533333333333,3.3632269081161477,0.9130215687728466
17418,42,2,349.76,275,25,174.88,-0.16351705927452415,0.15353780335128148
17419,11,12,2900.52,1646,123,241.71,3.17920606794004,-0.812540101834703
17420,50,3,445.48,232,22,148.49333333333334,-0.11909900106139884,-0.1263984697561607
17422,16,6,1565.3,1420,85,260.8833333333333,2.3396247126051715,-0.22849391120210855
17423,46,2,425.29,283,23,212.645,-0.05035905500307012,0.35450438155782504
17425,61,1,655.97,367,40,655.97,0.588211018686707,1.7707026111702078
17426,8,6,3816.09,2685,150,636.015,3.6403600562012897,0.3729442724012893
17427,72,1,30.0,24,1,30.0,-4.051860230696551,-1.2761974337850097
17428,38,19,2671.76,1853,142,140.61894736842106,3.0182861232007654,-1.0576553564911004
17429,128,3,401.72,416,29,133.90666666666667,-0.08641149355275753,0.2358351900231568
17430,33,2,203.36,142,12,101.68,-1.0553020750981472,-0.5210620424456984
17431,313,1,357.4,254,39,357.4,-0.3904048831751234,1.8967110665705769
17432,18,2,349.36,205,42,174.68,0.10975001850234016,-0.1617322545971908
17433,88,1,283.26,183,51,283.26,-0.31119841188873826,1.170025917377004
17434,2,7,1668.32,1306,84,238.33142857142857,2.7494898280804603,-1.1295056326726591
17436,2,2,170.4,72,7,85.2,-1.100628616650077,-1.7797564220317297
17438,254,1,283.05,91,12,283.05,-1.3488045909852282,1.4355876160262686
17440,248,2,22.62,42,2,11.31,-4.2092446179722875,-1.7509716511253361
17442,37,6,2050.99,1423,90,341.83166666666665,2.40045290060241,0.3483666527770826
17444,152,2,1704.44,1372,106,852.22,1.9589331587275267,2.2967419810616767
17446,177,2,120.89999999999999,198,6,60.449999999999996,-1.9539150986870566,-0.310801857659311
17447,40,2,500.96999999999997,419,33,250.48499999999999,0.3903015496885229,0.49732027095891373
17449,2,7,2158.96,1081,158,308.42285714285714,3.1354079034852216,-0.8597378270319097
17450,11,5,998.28,516,40,199.656,1.3822087840821065,-0.6386343252719284
17451,1,7,1593.8,991,77,227.68571428571428,2.6677492443080553,-1.3650240736441657
17453,18,2,155.07,72,11,77.535,-1.4168109853709707,-1.0496497406806211
17454,192,4,451.88,236,54,112.97,-0.032092327024804516,0.13027326458972002
17455,204,1,111.8,64,7,111.8,-2.3531189509512584,0.472378738103005
17456,365,1,219.62,150,15,219.62,-1.3653074983926734,1.4188189669095939
17457,127,2,77.11,65,5,38.555,-2.694652568203193,-0.9191330300330722
17458,15,1,300.4,168,50,300.4,0.0725801067607053,0.49467441273911805
17459,43,2,551.99,423,82,275.995,0.8120866947821739,0.6950056041785645
17460,94,4,483.68000000000006,203,15,120.92000000000002,-0.371776517527595,-0.23312819950156327
17461,23,3,633.65,656,92,211.21666666666667,1.2595240219432837,0.061041931386227856
17462,60,2,324.08,144,17,162.04,-0.6810417599815302,0.1576517519770105
17463,16,5,1661.8600000000001,1072,153,332.372,2.5033696817285103,0.12053918038381073
17464,158,1,67.15,37,5,67.15,-3.00664334554866,-0.13454717310481928
17466,10,2,531.88,286,32,265.94,0.57576464132013,-0.029626902227064496
17468,10,2,137.0,116,5,68.5,-1.5004468984240495,-1.4190000980013788
17469,16,5,1522.71,693,53,304.54200000000003,1.8566630821081382,-0.08171038217787686
17470,45,5,734.41,861,49,146.882,1.110358388030583,-0.28943640753383787
17472,191,3,668.89,457,137,222.96333333333334,0.8736453474497033,0.9924286614779345
17475,79,1,194.37,178,14,194.37,-1.0925208976567873,0.6810631978497953
17480,78,1,472.22,314,28,472.22,0.08014271869280383,1.544194672855382
17481,4,4,1045.16,716,61,261.29,1.8799374793091561,-0.591118630684482
17483,65,3,302.44,171,15,100.81333333333333,-0.7361432971585884,-0.40653923776575046
17486,261,1,376.97,189,23,376.97,-0.6198320480912543,1.8001851059265899
17489,59,2,361.52,392,27,180.76,-0.0525151500914166,0.35173834028329687
17490,1,6,877.73,565,51,146.28833333333333,1.8161987718313035,-1.733217002605136
17491,1,10,1499.98,928,54,149.998,2.4952667229080796,-1.9772057312360292
17492,248,1,140.0,88,7,140.0,-2.104881099881347,0.7685580297919606
17495,8,2,432.26000000000005,222,17,216.13000000000002,0.12177632820572325,-0.36657288454393927
17496,359,1,251.10000000000002,78,9,251.10000000000002,-1.6791999876179284,1.4417517696675526
17498,76,1,235.74,202,15,235.74,-0.8604737737960496,0.8464474159725279
17499,290,1,460.1,525,34,460.1,0.03520906989929585,2.118928249158327
17501,221,2,259.35,157,16,129.675,-1.1314415949694419,0.5064903843015529
17502,9,4,517.2,266,21,129.3,0.3994649833399554,-1.071096590826817
17503,3,2,382.85,401,31,191.425,0.6477668254764811,-0.7192095852348784
17504,206,8,1585.42,1101,85,198.1775,1.7379619325617741,0.3954502106814173
17505,162,2,967.94,530,44,483.97,0.8058649127675134,1.688624795958242
17506,76,1,302.2,139,14,302.2,-0.8250909764977391,1.0314817851597908
17507,262,2,574.73,356,76,287.365,0.35976392863242174,1.4608422304229103
17508,281,1,343.06,274,21,343.06,-0.6110772730494365,1.7652178125671596
17509,58,8,6115.14,3534,75,764.3925,3.4543945030602536,1.105942893663719
17510,25,1,282.98,212,19,282.98,-0.3716562450781752,0.5739172904708266
17511,3,27,3193.28,3477,107,118.26962962962963,3.8259160705788946,-2.3741865909238213
17512,51,8,1390.31,921,55,173.78875,1.700526262668417,-0.3487628376653464
17513,72,1,30.0,24,1,30.0,-4.051860230696551,-1.2761974337850097
17514,128,1,200.15,134,39,200.15,-0.8839310494871947,0.9798213053287662
17515,31,4,403.17,222,37,100.7925,0.10173804705884905,-0.7594772833876106
17516,15,5,654.91,361,106,130.982,1.241029177063901,-0.8164855451213642
17517,309,1,128.44,100,10,128.44,-2.047319253666583,0.8239273817021334
17519,17,6,912.0,520,48,152.0,1.3111258708405655,-0.7905288163206069
17520,54,1,441.29,309,25,441.29,0.056419751107356725,1.3224139236742942
17521,30,3,644.99,445,36,214.99666666666667,0.7080004707126799,0.07222094465404685
17522,2,5,649.76,548,51,129.952,1.4639310296775578,-1.5648398390551186
17523,11,2,263.43,143,23,131.715,-0.3754611497100892,-0.6762625552900063
17524,361,1,107.2,72,5,107.2,-2.583723706438373,0.6550757636630903
17525,360,1,22.5,6,1,22.5,-5.08351848535132,-0.9307286645587984
17526,5,3,155.20000000000002,94,9,51.73333333333334,-1.137877645922059,-2.0667942725972517
17527,54,4,671.86,443,39,167.965,0.6561493837831199,-0.04158813502714318
17528,1,8,2670.91,1858,164,333.86375,3.6174543331572613,-1.0010105856133669
17530,1,10,2060.17,1371,291,206.017,3.555544379633971,-1.521049939712276
17531,190,1,193.5,120,9,193.5,-1.5911291087399355,0.9783106284429044
17534,54,1,183.76,95,8,183.76,-1.4852017339503265,0.3870751876528672
17535,280,1,164.4,136,13,164.4,-1.6244050265512573,1.0385667953852007
17537,30,2,737.5600000000001,434,66,368.78000000000003,1.0414975321424482,0.781412873517615
17538,26,1,92.66,86,8,92.66,-1.9033293958022848,-0.5086825777076601
17540,25,2,426.1,166,19,213.05,-0.18478477383836803,0.05640153050871901
17542,270,1,141.55,131,21,141.55,-1.5668604815980076,0.9338015375479171
17545,43,3,413.58,286,111,137.85999999999999,0.5638613625796274,-0.09097128384441193
17548,234,1,103.3,58,5,103.3,-2.5954056089411393,0.42821204797931484
17549,24,2,16.439999999999998,36,2,8.219999999999999,-3.994604240937161,-2.9763207260632387
17550,197,3,198.41,81,40,66.13666666666667,-1.2003266712716545,-0.2693661547851549
17551,359,1,298.34,149,38,298.34,-0.765730162301763,1.7602575224310408
17552,60,4,814.27,573,39,203.5675,0.878451371340374,0.18501699851916936
17554,1,5,895.41,493,41,179.082,1.682056963726863,-1.484188680631201
17555,20,2,474.76,348,100,237.38,0.8630085610123545,0.2600715684069378
17556,206,1,67.95,40,4,67.95,-3.1005988388662153,-0.025938035796175776
17557,14,3,465.61,292,25,155.20333333333335,0.3161354611050899,-0.574454774054401
17560,155,3,151.57,67,9,50.52333333333333,-1.991634889558379,-0.7438768424260745
17561,19,1,140.0,109,42,140.0,-0.8023612550330613,-0.1169495597906762
17562,14,7,1029.02,661,44,147.00285714285715,1.513780835693904,-0.977501297538669
17564,24,3,409.36,141,35,136.45333333333335,-0.029954321038149264,-0.4886713663964381
17566,8,2,757.21,484,107,378.605,1.5638544220069959,0.33780939102374613
17567,7,8,2240.01,1507,96,280.00125,2.8859986327028886,-0.6361735046345065
17569,332,1,202.04,94,23,202.04,-1.4162834988114232,1.3145856942796785
17571,50,3,1082.7,773,220,360.90000000000003,1.923674034276367,0.9330146756296367
17572,71,4,206.85000000000002,93,6,51.712500000000006,-1.5905827496940435,-1.2074117349133626
17573,29,3,336.44,212,22,112.14666666666666,-0.25666792783489834,-0.5970952050600584
17574,243,1,155.8,74,7,155.8,-2.078388583921738,0.8413145956181709
17576,8,19,2587.1,1606,212,136.16315789473683,3.421759518656322,-1.6719227609602365
17578,218,1,49.5,30,2,49.5,-3.6655942659319862,-0.339324178386448
17579,5,3,427.65000000000003,256,44,142.55,0.6218121392090765,-0.9891847178151576
17580,312,2,160.07,81,42,80.035,-1.4528270262247531,0.27827215068118044
17581,1,23,6012.1,3957,200,261.39565217391305,4.749142441247343,-1.807216920071368
17582,236,1,99.37,73,25,99.37,-1.9586207787396044,0.5501343268157559
17584,7,2,423.40000000000003,234,19,211.70000000000002,0.19242209388175474,-0.42059357986405915
17585,109,4,833.16,912,159,208.29,1.4906264188530545,0.6117343787866644
17588,100,2,91.0,20,3,45.5,-3.091675870236302,-0.9901466391480412
17589,60,4,1913.62,1291,161,478.405,2.4082795905455687,1.109997633754549
17590,2,3,1211.39,695,150,403.7966666666667,2.4423281268357515,-0.19898332627327603
17591,73,7,1028.3300000000002,668,66,146.90428571428575,1.3266544796525677,-0.271556360704265
17593,4,5,2564.06,2011,161,512.812,3.363018606262924,0.030164305055107515
17594,85,2,953.58,542,41,476.79,0.9146425441578188,1.4027789599525622
17595,12,2,304.94,219,64,152.47,0.27488260384699803,-0.3954737674001066
17596,23,7,1076.78,793,151,153.82571428571427,1.9997470011608023,-0.6157524373789472
17597,214,1,577.98,439,34,577.98,0.21712691663429803,2.1785782803186384
17600,18,1,115.68,105,10,115.68,-1.5002070646157675,-0.43299759459215065
17601,239,1,108.45,67,8,108.45,-2.3480325441892522,0.5261314427726939
17602,2,6,3847.96,3219,314,641.3266666666667,4.247757438639341,0.000450921271481248
17603,78,1,144.72,72,10,144.72,-1.771704195320113,0.3330687958890776
17604,217,2,266.02,129,54,133.01,-0.7083225440542695,0.6177728514450455
17608,33,2,193.42,232,54,96.71,-0.3402649200332638,-0.39760858901078483
17609,41,5,966.13,674,189,193.226,1.792350378394667,0.01854558928080835
17611,7,15,3272.42,2198,409,218.16133333333335,3.9761436858146877,-1.0807607821490723
17612,53,6,1541.59,1326,99,256.9316666666667,2.1098351111172646,0.2521020274650607
17613,23,14,3525.32,2078,194,251.80857142857144,3.467237648361802,-0.5256862876416369
17614,57,1,350.47,234,93,350.47,0.2765261946121784,1.2466300798918883
17615,130,3,144.05,75,9,48.01666666666667,-1.9527755076710087,-0.8532374074127049
17618,6,3,685.93,311,49,228.64333333333332,1.0735235854291676,-0.4930811478930586
17619,312,1,202.62,125,70,202.62,-0.8638713972967657,1.4109009592928896
17620,60,1,47.44,56,3,47.44,-3.0823544839042394,-0.8444130963122716
17621,21,3,273.7,150,13,91.23333333333333,-0.6746742128674277,-0.9738299073743547
17623,33,1,455.45,257,31,455.45,0.2032513191320961,1.1557446628374242
17624,15,2,747.4300000000001,544,44,373.71500000000003,1.119440578954437,0.49339352303469525
17625,18,4,1852.75,1162,214,463.1875,2.713398504351891,0.6128201262490339
17628,81,1,75.75,79,5,75.75,-2.497232571569705,-0.2599265937010739
17629,6,8,1159.1200000000001,1056,93,144.89000000000001,2.253237181356379,-1.2889289107540975
17630,170,2,219.4,134,13,109.7,-1.3407518524102542,0.22430702148079448
17631,2,3,445.29,291,33,148.43,0.7397204952704305,-1.2624795169358154
17633,31,4,1065.38,590,53,266.345,1.3629098664100188,0.17766347593361267
17634,36,9,1373.3700000000001,705,174,152.5966666666667,2.137639760028092,-0.5856235203201487
17636,19,1,285.56,182,20,285.56,-0.342562875367932,0.4665151991340028
17637,31,2,464.51,271,30,232.255,0.19029408667872474,0.2909860628088315
17639,276,1,60.2,44,4,60.2,-3.2251208609286337,-0.0015849379054065562
17642,120,2,554.29,390,32,277.145,0.1951642692200599,1.0309540110869273
17643,373,1,58.8,66,5,58.8,-3.0918334838239496,0.14708961292743494
17644,1,11,1954.6000000000001,1373,90,177.69090909090912,3.0594346789332247,-1.81657891419928
17646,219,3,703.99,277,35,234.66333333333333,0.16524793136794097,0.9356343321823153
17647,65,1,82.11,25,4,82.11,-2.867422815539225,-0.3720185456566975
17648,61,3,1123.08,396,55,374.35999999999996,1.1181221748403132,0.8747572770764791
17649,138,1,781.49,391,47,781.49,0.6358576697351678,2.279950615466217
17650,21,1,166.07999999999998,150,8,166.07999999999998,-1.199758699227822,-0.05475987103025094
17651,12,9,3383.93,2269,134,375.9922222222222,3.3995515833742935,-0.1901522070315048
17652,25,12,4063.9700000000003,2047,104,338.6641666666667,3.2890082780663734,-0.1973568091056827
17653,38,3,531.22,340,32,177.07333333333335,0.3612652053539586,-0.027886584659489944
17654,277,1,80.65,37,19,80.65,-2.504004158444947,0.3693006350403059
17655,11,7,1004.6400000000001,592,43,143.52,1.4948155121731492,-1.1010095089682252
17656,73,5,1012.5500000000001,845,51,202.51000000000002,1.2686462835338113,0.19016448173207315
17658,26,2,139.02,114,8,69.51,-1.529709627507187,-0.9934873293614741
17659,17,12,2162.0,1124,95,180.16666666666666,2.6173919332412083,-0.9460773462483381
17660,141,1,136.25,117,35,136.25,-1.2988498444358372,0.6687557121158646
17663,26,7,1453.3600000000001,744,56,207.62285714285716,1.7951149913742555,-0.40256901265672623
17664,19,2,547.94,554,39,273.97,0.7845850869383866,0.30767684617723146
17666,4,2,110.58000000000001,66,4,55.290000000000006,-1.7706405361088078,-1.9863474329870277
17667,66,5,1668.47,931,73,333.694,1.8615456753056607,0.6208884376356856
17668,1,2,145.25,75,7,72.625,-1.1224911418602244,-2.084294431426557
17669,43,7,838.9200000000001,546,34,119.8457142857143,0.9470272043566181,-0.7391065298821203
17670,228,1,173.9,106,10,173.9,-1.721524522863027,0.9627651372695277
17671,16,4,891.47,448,33,222.8675,1.07579427871924,-0.3029999814808587
17672,50,2,1478.22,1169,76,739.11,1.897194849854761,1.6715143433478417
17673,2,6,1293.75,1054,113,215.625,2.573849847533357,-1.1134839299392572
17674,74,2,170.52,300,15,85.26,-1.0138870400719295,-0.27332402530735167
17675,1,29,9184.03,4820,189,316.69068965517243,5.167861894732777,-1.7842692744844468
17676,4,6,1167.7,798,47,194.61666666666667,1.933875846304181,-1.0872497918868689
17677,2,22,2951.07,2227,123,134.13954545454547,3.6897227928770873,-2.268901654579792
17678,264,1,298.11,207,16,298.11,-0.912906042430396,1.5750015085003983
17679,86,1,92.7,42,3,92.7,-2.7396642099267083,-0.13990053609917158
17680,24,1,151.4,92,10,151.4,-1.3962079133384264,-0.09414197140678852
17682,10,6,2195.69,1259,42,365.9483333333333,2.381581114115886,-0.18986079315038068
17684,44,1,201.01,141,13,201.01,-1.0516092603567262,0.44753209808818784
17685,17,7,1629.0,1229,75,232.71428571428572,2.2712029110620073,-0.4139464793773422
17686,7,7,3843.58,2139,148,549.0828571428572,3.5983278530605953,0.09045330586631146
17690,30,15,2788.7200000000003,1401,142,185.91466666666668,2.9680454721039915,-0.7796437643253845
17691,358,2,242.70000000000002,128,16,121.35000000000001,-1.3626057125112323,0.6373069210030351
17692,127,4,526.44,442,27,131.61,0.13505450662311083,0.06789103908971969
17693,137,1,166.47,227,14,166.47,-1.2462785741385554,0.7911872308897195
17694,142,1,251.92000000000002,136,14,251.92000000000002,-1.1122620199208293,1.131616736061315
17695,132,2,409.94,399,25,204.97,-0.15098676361614882,0.7882968736759512
17696,38,8,1419.03,1164,62,177.37875,1.9117419980385029,-0.4253041783492129
17697,236,1,258.65000000000003,81,15,258.65000000000003,-1.3625835122383418,1.3386406475018011
17698,261,1,154.95,93,8,154.95,-1.9692085459874422,0.8921550741106143
17700,17,4,2095.79,1097,107,523.9475,2.526352596292907,0.629148560590344
17701,253,1,193.65,83,12,193.65,-1.6804201034415953,1.0990850883526968
17702,30,4,933.79,719,52,233.4475,1.329840402729771,0.061208869924989515
17703,35,3,798.74,590,47,266.24666666666667,1.0504844450882582,0.3628997145366433
17704,169,2,399.69000000000005,165,20,199.84500000000003,-0.6293892526364541,0.7918035299989259
17705,3,9,1335.1200000000001,871,58,148.3466666666667,2.2442856075469413,-1.6298517932461143
17706,4,17,4984.6900000000005,2548,200,293.21705882352944,4.197285427941599,-1.1578248827121547
17707,185,2,50.400000000000006,24,2,25.200000000000003,-3.7351412036377383,-1.2496800913197523
17708,188,2,258.58,90,27,129.29,-1.0990297075225426,0.44708916599214965
17709,170,1,58.25,13,4,58.25,-3.5687970742425974,-0.30810126416280964
17711,11,2,369.8,244,21,184.9,0.05000759726217166,-0.35632389225776956
17712,45,1,403.21000000000004,209,26,403.21000000000004,-0.10198911614102633,1.1472908543289024
17714,321,1,153.0,92,10,153.0,-1.9479294462832728,0.9856455279436692
17716,29,10,3932.69,2462,154,393.269,3.4322599346200526,0.15332558835105767
17718,232,1,113.85,81,5,113.85,-2.3977294572650876,0.5299846009408969
17719,38,15,2865.12,1358,86,191.00799999999998,2.7289020598107334,-0.7085215459051117
17720,26,3,514.94,320,26,171.64666666666668,0.3150261105912608,-0.2315826680802002
17722,96,4,1465.46,1097,88,366.365,1.7967843354353406,1.0060439713835503
17723,214,1,64.9,22,2,64.9,-3.5589811016856974,-0.13490611461325727
17724,71,3,671.7,246,30,223.9,0.270150250806339,0.4052983781652322
17725,16,11,2791.3,1948,105,253.75454545454548,3.0600178702094416,-0.574171038013892
17727,15,1,923.35,630,58,923.35,1.496912579798391,1.5695933142537928
17728,4,3,2549.93,1345,135,849.9766666666666,3.1169055193019117,0.6949943892782563
17730,3,13,2850.88,2262,108,219.29846153846154,3.4802523912307106,-1.3984205853103
17731,79,4,791.86,446,44,197.965,0.7533863949808658,0.26911551577418963
17732,373,1,222.52,84,13,222.52,-1.6216679052643619,1.38923862971851
17733,39,2,471.63,361,27,235.815,0.21640593731235855,0.40681409872844737
17734,54,3,528.3100000000001,353,33,176.10333333333335,0.3071279730440793,0.11661401218428422
17735,2,19,11012.050000000001,7186,288,579.5815789473685,5.473450465189281,-0.7498038982582996
17736,9,2,215.59,225,17,107.795,-0.44487473780186015,-0.9231034398700905
17737,9,2,137.64000000000001,72,8,68.82000000000001,-1.4848118384021731,-1.4478533742137831
17738,19,4,1271.1100000000001,841,72,317.77750000000003,1.8545944780091763,0.18519852377044096
17739,38,6,364.79,133,14,60.79833333333334,-0.5462576589277165,-1.4554094537757272
17742,113,2,130.06,54,6,65.03,-2.265769313939281,-0.5188640957673487
17744,4,6,1472.26,1666,88,245.37666666666667,2.631001539247467,-0.7806958284365818
17746,240,1,74.8,26,4,74.8,-3.2104657329622994,0.09292237743603302
17749,178,2,399.75,239,24,199.875,-0.4370136817538546,0.8539121201151612
17750,5,9,1176.62,2378,98,130.73555555555555,2.6270798599797467,-1.4553296360590953
17754,1,5,720.56,1049,72,144.112,2.005437818658638,-1.5712696791534502
17757,1,30,4082.05,2535,256,136.06833333333333,4.420008376211026,-2.552051376466086
17758,19,8,3130.05,2054,298,391.25625,3.5127131472329607,0.16344329157574775
17759,17,3,680.49,463,74,226.83,1.1665867144940263,-0.040497442907763276
17760,22,2,218.25,130,22,109.125,-0.7175244495714419,-0.5762910996280766
17761,33,1,169.07999999999998,120,9,169.07999999999998,-1.3192523475493698,0.13848277315374946
17763,263,1,15.0,12,1,15.0,-5.094892791939319,-1.355942749788853
17764,51,2,635.62,361,62,317.81,0.7192586369906618,0.851281234750252
17765,159,3,263.83,132,41,87.94333333333333,-0.7446836197699112,-0.0798524101129569
17767,15,1,262.95,127,20,262.95,-0.4885062454600832,0.27815886809883655
17768,8,3,886.59,655,52,295.53000000000003,1.5142516901648926,-0.1113098353562862
17769,13,10,2910.9500000000003,1539,179,291.095,3.2507207751697913,-0.44376682960285163
17770,199,3,286.57,188,20,95.52333333333333,-0.8784480927003647,0.04303721733201356
17771,57,2,213.71,283,47,106.855,-0.36149178175462254,-0.08764498122316516
17772,11,2,134.32,54,46,67.16,-0.985092094536227,-1.2564774940775225
17774,97,4,997.42,410,112,249.355,1.2292870345812679,0.6346787181614775
17775,255,1,56.4,72,3,56.4,-3.172380410549041,-0.07965452940479752
17777,25,3,647.41,505,139,215.8033333333333,1.3278961014281814,0.13435202335675528
17779,21,3,417.16,313,62,139.05333333333334,0.5248895404615785,-0.4218005483088931
17781,159,1,22.67,13,6,22.67,-4.14658224276081,-1.103040124124287
17783,72,2,274.97,353,66,137.485,-7.752307683648086e-06,0.27188501719916436
17785,53,1,123.44,66,12,123.44,-1.7776833916156056,0.04629742081004794
17786,85,2,238.67,161,54,119.335,-0.5100981007098377,0.148758759609763
17787,153,4,1531.24,790,85,382.81,1.5974978133774218,1.2131951439151591
17788,130,1,8.2,2,2,8.2,-5.749655723338366,-2.188995513584405
17789,281,1,191.65,71,12,191.65,-1.7674569885135814,1.1238403832217827
17790,27,14,1653.5,770,112,118.10714285714286,2.257209757471319,-1.2321289297765028
17791,30,1,106.1,46,10,106.1,-1.9704931402642585,-0.3555739038044815
17793,25,1,172.32,80,41,172.32,-0.8167998661605063,0.15038850422662356
17795,180,2,311.48,232,40,155.74,-0.44904350342867494,0.6868964341677483
17796,40,4,546.35,158,58,136.5875,0.3402495566181803,-0.3742642694801198
17797,22,3,644.63,484,94,214.87666666666667,1.1807847894777046,0.04026122024632133
17799,22,10,2538.96,1627,269,253.89600000000002,3.2162780629343533,-0.3128550131024564
17800,37,9,964.16,538,49,107.12888888888888,1.2534061737422664,-1.014767925503178
17802,82,3,976.97,611,96,325.6566666666667,1.3209120702095216,0.9555953370125971
17805,74,1,21.57,16,4,21.57,-4.082472591778565,-1.4806426350051198
17806,11,1,445.11,556,39,445.11,0.7818883797918686,0.770597577571961
17809,16,4,158.25,125,17,39.5625,-0.9992316127160813,-1.9330908943140805
17811,4,39,4609.64,2572,328,118.19589743589745,4.460204275859595,-2.4386248850652668
17812,13,4,579.61,338,104,144.9025,1.1277520543821455,-0.6700425265731884
17813,14,5,1221.03,709,266,244.206,2.3574770393334856,-0.1748240284466086
17816,37,4,36.56,30,16,9.14,-2.827974325816325,-2.9036247673798967
17817,4,2,114.43,60,27,57.215,-1.0884296691718403,-1.8022281465976018
17819,241,3,95.71,107,15,31.903333333333332,-2.09004020700753,-0.8766033960948675
17824,51,1,235.84,232,11,235.84,-0.8392419978310083,0.6644743256945846
17827,5,5,1628.29,1034,177,325.658,2.7603132498611753,-0.32230938434484646
17828,23,4,902.02,544,49,225.505,1.2341962369328996,-0.09964586085911213
17829,299,1,638.74,314,25,638.74,-0.017047274618048214,2.355397369336807
17830,2,3,200.75,69,11,66.91666666666667,-0.822262294914352,-2.139688366794476
17831,33,1,35.400000000000006,12,2,35.400000000000006,-3.8322206709654942,-1.4613903762854328
17832,50,1,148.53,172,60,148.53,-0.6566671493007138,0.3885860764208813
17835,3,3,287.94,226,43,95.98,0.345020484180264,-1.5107186571775648
17836,47,1,110.21000000000001,88,23,110.21000000000001,-1.4925149138411187,-0.0250412230420268
17837,42,8,1101.23,471,97,137.65375,1.5391563899082497,-0.621468421812619
17838,27,5,1654.5,1070,69,330.9,2.074280946564933,0.25195014845877567
17839,42,1,338.8,285,50,338.8,0.14188737835512494,1.0475720794121377
17841,2,123,30169.07,19195,1202,245.2769918699187,7.491605320691169,-2.536595853331278
17843,303,1,178.63,110,33,178.63,-1.2974963964207011,1.21251057371779
17844,107,1,51.559999999999995,52,5,51.559999999999995,-3.0069742481913972,-0.5009140830061971
17848,148,6,244.59,181,34,40.765,-0.702715315702048,-1.1361464466943498
17849,264,3,64.60000000000001,22,9,21.533333333333335,-3.162925348830706,-1.3136261826877729
17850,372,34,4248.4400000000005,1614,19,124.95411764705884,2.139603587251893,-0.7855382505082568
17852,12,2,114.34,53,21,57.17,-1.4391679497883207,-1.4330834477852774
17854,185,2,120.01,69,13,60.005,-2.071063439541633,-0.30218511818653776
17855,373,1,199.02,196,16,199.02,-1.326949597391708,1.3656014859580403
17856,233,2,35.6,20,2,17.8,-4.114638930151292,-1.4542728790266901
17857,358,1,5.5,10,1,5.5,-5.9365980697304375,-2.0220041721307247
17858,6,9,1707.41,539,68,189.71222222222224,2.204643355206054,-1.1992016154018454
17859,305,1,85.21,83,21,85.21,-2.155971259926848,0.5175081811736919
17860,369,1,221.0,100,48,221.0,-1.0607398630452218,1.5071074200119612
17861,3,8,1502.4,1579,151,187.8,2.9189000800653817,-1.2277418253966823
17862,324,1,80.0,44,5,80.0,-2.965072233472251,0.3263387540936576
17863,59,6,2339.92,2166,101,389.9866666666667,2.602663355212886,0.6922120553429267
17864,13,3,523.28,575,66,174.42666666666665,1.047538491058148,-0.369734240297994
17865,31,18,5329.24,3659,163,296.06888888888886,3.901225635889885,-0.4036653434441318
17866,143,1,87.2,32,4,87.2,-2.904754969572661,0.02212884575363391
17867,30,3,240.77,171,56,80.25666666666667,-0.24142160286389774,-0.8008111307258909
17869,107,5,230.03,88,26,46.006,-1.059885386331837,-1.1360046625966727
17870,2,11,1324.53,1127,204,120.41181818181818,2.9169037398190736,-1.920214666066371
17871,205,1,131.42000000000002,86,8,131.42000000000002,-2.074193249637114,0.6440189431025896
